0,1
2.14901424590337,1.9585207096486446
2.1943065614302077,2.4569089569224074
1.9297539875829992,1.929758912915246
2.4737638446522174,2.230230418745873
1.8591576842195143,2.1627680130757896
1.8609746921562613,1.860281073928923
2.07258868146981,1.4260159266026606
1.48252465024609,1.8313137412277083
1.6961506638996728,2.094274199778582
1.7275927773436368,1.5763088895994126
2.439694630676466,1.9322671098540394
2.020258461406377,1.572575544135963
1.8366851826424453,2.0332767769129596
1.6547019267733092,2.1127094055037015
1.8198083930243585,1.912491875062017
1.8194880163311808,2.555683455352681
1.9959508325786197,1.68268672131323
2.2467634736309567,1.6337469050086932
2.0626590785014267,1.4120989628360674
1.6015441853304708,2.059058370760737
2.221539973998623,2.051410484356991
1.965305515283528,1.9096688913232134
1.5564434028897718,1.7840467374815874
1.8618083687120637,2.317136667865675
2.1030854868705386,1.4710879533911798
2.0972251908184383,1.884475315875105
1.7969233999082124,2.1835028866522603
2.3092998567487855,2.2793840357348594
1.7482347430332084,1.9072362872446356
2.099379029421069,2.2926635381367078
1.856247728646413,1.944302307000855
1.6680995077981915,1.6411380127757988
2.2437577467182592,2.4068720085712467
1.9783969635258998,2.301059869367607
2.1084908075142903,1.8064640736184627
2.108418681652524,2.4614109699397906
1.9892521882670144,2.4693930967442017
1.2140764687730767,2.246570751312567
2.0261141204714512,1.9102977948602398
2.0275282329606505,1.4037293256197323
1.9340984336487463,2.107133771453524
2.443368213422455,1.8445189345179058
1.7574519191320437,1.849472886924639
2.2746206353106224,2.0986253328979054
1.8410719388698884,2.1539802299340067
2.029123264804412,2.290593497159867
1.7893840718367944,1.9017013560206695
1.8823675540603526,1.5609455155603644
2.088836083119373,2.078316581653967
2.001534036992738,1.929623859987456
1.5753887773848758,1.8738064031703923
1.897185645041969,1.7593168192335145
1.9516142865001973,2.1212152570443616
2.565855770363159,2.0523733438495517
2.0772651172168293,1.9776662252701498
1.4243686354102876,1.992045837365235
2.018069062982308,2.7389726337455857
1.9422917105656632,2.0904642027000837
1.989586469088427,1.6493965887141404
2.342846844354506,2.225579909806032
2.2373095841129143,1.7271837635615783
2.4208382932808297,1.5794446811623157
2.176057128140081,2.6571366877429936
1.7028391024607936,1.8301106811191685
2.029895409526292,1.8489573037651403
1.5348009706801602,2.0205688924418084
1.6813088858821685,2.1420777291905546
1.724172729729859,2.4649803215052617
1.765024012299129,1.9033815451382974
2.244055165210901,1.6307407050698135
2.0682379803812387,2.3921428262847284
1.5177550296316318,2.055390157559691
2.0779648382745273,2.234546861533193
1.6289147867365754,1.6038630160747172
2.1565824696850693,2.089095401969956
2.0751478551037628,2.1039344628490926
1.7959925835264527,2.069676109148301
2.0879217419896046,1.7856945745920896
2.559732353343427,2.1421498762735363
1.6426089508392054,2.1969660825901487
1.7075954989318036,2.2361253811227355
2.347578673702221,1.753795304494487
2.2890128387732966,2.1238342780809494
2.246618047998347,2.569037894796184
1.9263835651991388,1.7738791506927531
1.733145671112343,1.7552569145103685
1.9768694871757688,2.102345592444993
2.083007239799006,2.248154974710807
2.003900567563372,2.4360602231471953
1.9206029500286133,2.8160507499768856
2.1877002043295017,1.7428527330751153
1.6787322505816662,2.1447417245729556
1.9329611644022446,2.2142001482276275
2.1419712873720633,1.9781513262029382
1.7459618845794784,1.5455458325942406
1.8660455143798937,2.256919638297042
2.064228123239061,1.6262783663864036
2.0519542777553545,2.115595213918651
1.7348427691396602,2.046117531783658
2.0174626155338,1.657108910650813
2.107336208104485,2.1682353579104703
2.3249153729525833,2.316140615610471
1.5866991896128728,1.7186524880254632
2.154510580162598,2.1541357852736627
2.1545143058918144,3.155819447196416
2.17126715320795,2.34066969205418
2.2862005290479606,2.1954173753917394
1.9054192266078964,2.22769076614798
1.7681524356387284,1.9289544179779974
1.854390935651269,2.0245622418158966
2.6943975700020526,1.4398204422224756
2.205878057112354,1.5161852386431045
1.8584204402631699,2.3266851790902097
2.0192840057286388,1.6766765666212082
1.7854088872220095,2.2038793246804027
1.780890010484859,2.0649375768745926
2.0136715519711443,1.8045198957182549
2.6431832267975977,2.1901757066954035
1.392457224002718,2.055936294430828
1.8014640605694836,2.2557300004388674
1.7622437784701899,1.9655790675599303
2.151496183694137,2.259726558251036
1.639911077883267,1.8996496292477154
1.8575164066517131,1.8040012302278865
2.5296362720843293,2.1214945132882868
1.6217348136994865,2.2753585841164328
2.6366468591037897,2.309739578165344
1.544189010213796,1.8547297781401246
2.3800733447559868,1.7876991603143657
2.1331458284438685,2.232390216028801
1.721920858526575,1.98214239318146
1.0276197979792783,1.692683707599713
1.9242295545820518,1.6256650454105452
2.4897233911794907,1.5709575866118102
1.867986653990905,2.0392221731858275
2.4323819867198346,1.5692413546461683
2.348949125646488,2.003069918305876
1.7055474046856147,2.1386310422789814
2.059717908672041,1.8199349368523616
2.0209406254970057,1.8844059209414719
2.0340552035753743,2.198639202356314
2.4758050448436055,1.6286553503519454
2.63991001239688,1.4143736601432495
1.9544644714893251,2.1764951619453727
2.08429756032051,1.8131901440538218
1.9375633248928175,1.85209971960235
1.8231905729167366,2.2548806291063075
2.1071046457895144,1.7921271214218037
2.2698799626299753,2.0921898562629826
2.243858635651688,2.188888652577084
1.7513014967233782,1.831945687940909
2.2241880815369783,2.1831110796300393
1.9937295218107556,2.0351982149926346
2.3832994687365274,1.822528583349251
2.1641292143510116,1.9393422042698318
1.934695639031834,2.329633055596157
2.247624904696409,2.2440528908001918
2.3916436421462985,2.0063011524898275
2.204585891388489,1.9069199730219633
2.0972499057465326,1.9609570836896946
